tweet	label
"محمد بن سلمان ينتصر للمرأة المرأة السعودية تعود للحياة باقي الولايه الله يحفظك اسقطها "" عن الي مايستحق """	POS
نعم تعودالمراه السعودية للحياة.ولكنها حياة الجاهلية فتكد وتتعب وتختلط بالرجال وتترك بيتها وتصبح ولاجة سلعة رخيصة في ايدي عبادالشهوات قالها الامير نايف رحمهرحمه الله يريدون حرية الوصول إليها #	NEG
بنات راح يندمون على وضعهن تشتغل وتكد فوق ماانها تطبخ وتنفخ وتربي الاجيال  كل هذا فوق طاقتهن والفضل لحملات #المراه_السعوديه_تعود_للحياه	NEG
#المراه_السعوديه_تعود_للحياه نريد لها كل خير ويريدون لها النار..... اللهم لطفك	NEG
#المراه_السعوديه_تعود_للحياه المرأة المسلمة ماعمرها ماتت مشان تعود للحياة. منذ فجر الاسلام وهي في عز وكرامة	NEG
وهل كانت مغيبة عن الحياة !! #المراه_السعوديه_تعود_للحياه	NEG
المرأة الصالحة هي جنة الدنيا .. khooktel #المراه_السعوديه_تعود_للحياه	NEG
#المراه_السعوديه_تعود_للحياه المرأة المسلمة ماعمرها ماتت علشان تعود للحياة. منذ فجر الاسلام وهي في عز وكرامة.	NEG
افكاري وقلمي مع المرأة حتى تشرق الشمس من المغرب . . #المراه_السعوديه_تعود_للحياه #نوال_السعداوي	POS
#المراه_السعوديه_تعود_للحياه صحيح تونا نعيش شوفوا المرأه الأجنبيه ماخذه حقوقها كاملة على فكرة اللي يضربون البنات قيز والرجال الصاحين جالسين يتفرجون وانتي وإياها انحتوهم عشان عندهم حرية	NEG
#المراه_السعوديه_تعود_للحياه المراه السعوديه هى الحياه فى كل مجالاتها وليس تخليها عن الحجاب أو قيادتها للسياره سوف تعيده للحياه بل بدينها وعفتها هى ملكه	NEG
#المراه_السعوديه_تعود_للحياه المرأة السعودية كانت وماتزال رمزا اسلاميا وعربيا وفكريا واقترح ان يكون الهاشتاق #المرأة_السعودية_تقود_الحياة فهي منذ خلقت ملكة وقائدة وصانعة العظماء من الرجال	NEG
نموذج من داعيات #اسقاط_الولاية المتساوية مع الرجال على حد زعمها #المراه_السعوديه_تعود_للحياه	NEG
#المراه_السعوديه_تعود_للحياه ويازينها من حياة .. عقبال تمنح كل حقوقها	POS
#المراه_السعوديه_تعود_للحياه طبعاً بفضل الله ثم فضل ولي العهد محمد بن سلمان والقادم اجمل	POS
صحيح المرأه السعودية تعود للحياة ولكنها الحياة الجاهلية حينما ترى ان التطور والتقدم في ترك الحجاب ومزاحمة الرجال فيما ليس من خصوصياتها او لم تخلق له بحكم طبيعة خلقتها.	NEG
احترامي لكل مسلمة محتشمة تخدم دينها ووطنها في حدود مااحل الله ورسوله #المراه_السعوديه_تعود_للحياه	NEG
عادة المرأة السعودية للحياة فسمح لها بالعمل بالمطاعم والاسواق لبيع الاقمشة ومحلات وقود السيارات فهل هذه هي الحياة!؟ #المراه_السعوديه_تعود_للحياه	NEG
#المراه_السعوديه_تعود_للحياه هاشتاق تحريضي يهمش دور المرأة السعودية سابقاً( وقت موتها ) ويهمش بناتنا المبتعثات والمخترعات والمسؤولات في مختلف المهن والتخصصات وعلى جميع المستويات	NEG
#المراه_السعوديه_تعود_للحياه. هذا لبس لافيه حياه ولا موت يعني ستر وزينه وااااالسعوديات في خير اااا لحمدالله وهذاا شعارنا ولدينا وعرفنا نفتخر فيه كفايه انه ينسب لانا استر وتستر ولا ينسب لانا قلة الحيا	NEG
أين الذين يطوحون بكلامهم؛ أن الصحوة أفرزت مظاهر #الحجاب في إقليمنا الخليجي.الحجاب مظهر أصيل في بلادنا تبعاً للشريعة،. فلا يغرنكم خفافيش الظلام، وسُراق الفضيلة #المراه_السعوديه_تعود_للحياه	NEG
المراه_السعوديه_تعود_للحياه اجل كنا ميتات مادريت والله بالنسبه لي حيه ولله الحمد لله والمنه مامت محشمه مستره محفوله مكفوله أمر واتدلل وطلباتي تنفذ ف التو واللحظة	NEG
#المراه_السعوديه_تعود_للحياه فترفض ان تكون سلعة ولعبة للرجال يعرونها ويغوونها ويجالسونها ... الخ ، ووجدت انها تريد العيش بكرامة ومشاركة مجتمعها بفعالية  والجهال, فافهموا ما تريد هي لا ما تريدون انتم	POS
"#المراه_السعوديه_تعود_للحياه أعظم مهمة للمرأة عملها في بيتها، في الحديث : لما اشتكت فاطمة للنبي? من العناء في عمل البيت أجابها بقوله : ""اصبري يافاطمة بنت محمد، فإن خير النساء التي نفعت أهلها """	NEG
#المراه_السعوديه_تعود_للحياه .. طيب قبل ماتعود للحياة هالأجيال الّي طلعت منين طالعه من بُطُون #الليبرالية .	NEG
#المراه_السعوديه_تعود_للحياه عادت لها حقوقها التي سُلبت منها تحت مسميات متعددة. فلم تكون قادرة على ادارة شؤونها او انهاء اجراءاتها او تقرير مصيرها.	POS
نحمد الله على هذه النعمه والتطور التي تشهده بلادي المملكة العربية السعودية والتطور السريع والامن والراحة وتوفير سبل المعيشة والراحة لشعبها الكريم شكرًا قيادتنا #المراه_السعوديه_تعود_للحياه	POS
#المراه_السعوديه_تعود_للحياه هي الحياة وهي نصف المجتمع	POS
#قررت_البس_عبايه_علي_الراس المره السعوديه افضل من الغرب مسلمات خايفات الله محجبات يكفي انه عفيفه #المراه_السعوديه_تعود_للحياه	NEG
#المراه_السعوديه_تعود_للحياه لم نفارق الحياة لنعود لها. كنا ومازلنا شامخات معتزات بديننا واخلاقنا مهما تبدلت الامور نبقى للابد رمز للاخلاق والعفه والعلم والشرف	NEG
كفى استهتارا بحقوق المرأة وسلبا لحقوقها فالمرأة مواطنه مثل الرجل ولها نفس حقوقه هذا هو العدل يا عزيزي #المراه_السعوديه_تعود_للحياه	POS
وصايا القرآن الكريم للمرأة: - ولا تبرجن - وليضربن بخمرهن - يدنين عليهن من جلابيبهن - تمشي على استحياء - ولا يبدين زينتهن - ولا يضربن بأرجلهن. #المراة #المراه_السعوديه_تعود_للحياه	NEG
#المراه_السعوديه_تعود_للحياه حياة المراءه السعوديه دائماً وأبداً في دينها وحجابها وعفتها وحياءها ..اما دون ذلك فهوا لغيرنا من نساء الارض ..	NEG
#المراه_السعوديه_تعود_للحياه يقولون سوف تأخذ المرأه حقها واقول هل كانت المرأه مظلومه حتى تطالب بحقها الله يهلك كل من دعى للفجور واجعل كيده في نحره	NEG
#المراه_السعوديه_تعود_للحياه الحمد لله في اليومين اللي راحت دخلت مكاتب واماكن كانت حكراً على الرجال وماسمعت جمله المكان مخصص للرجال ووقعت عقود مااحد سالني عن موافقه ولي امري	POS
#المراه_السعوديه_تعود_للحياه https://youtu.be/ExuvAI-H1pg المسلمين للأسف يلعبون بهم اليهود النصارى كما يلعب الصبية بالكرة باسم حقوق المرأة وحقوق الأنسان....الخ وهي حقوق الشيطان والأنحطاط الأخلآقي ومشابهة الحيوانات في حياتها.	NEG
يارب صبرك على المتخلفين والفاسدين، الجاهلة اذا بغت ان تتطور خلعت ملابسها؟؟؟؟ يكفي عتاها يا بنات رضا الله هوا الحياة، #المراه_السعوديه_تعود_للحياه	NEG
#المراه_السعوديه_تعود_للحياه يا اختى احنا معاك ،، بس شي خارج عن الكتاب والسنة كيف نعطيكم هو او نفتي لكم فيه ممكن معاك حق في بعض الذكور المتسلط ويخرج عن سنة محمد صل الله عليه وسلم	NEG
سعوديات_نطالب_اسقاط_الولايه #معا_لإنهاء_ولاية_الرجل_على_المرأة #سعوديات_نطالب_اسقاط_الولايه	POS
#معا_لإنهاء_ولاية_الرجل_على_المرأة #سعوديات_نطالب_اسقاط_الولايه25	POS
#معا_لإنهاء_ولاية_الرجل_على_المرأة #فتيات_دار_الرعايه #لا_للعبودية #لا_للتمييز #لا_للتحرش	POS
#معا_لإنهاء_ولاية_الرجل_على_المرأة #فتيات_دار_الرعايه #لا_للعبودية #لا_للتمييز #لا_للتحرش #StopEnslavingSaudiWomen	POS
اقرار_اسقاط_الولايه_بعد_ال18 اكررها اسقاط الولاية الصغرى هو بوابة اسقاط الولاية العظمى وبنفس المبررات والخطوات .	NEG
https://youtu.be/r5TOK325KzQ #اقرار_اسقاط_الولايه_بعد_ال18 . كلمة بعنوان : « #اسقاط_الولاية » . وفيها بيان للولاية الشرعية والرد على المخالفين من العلمانيين والليبراليين والمفسدين	NEG
#اقرار_اسقاط_الولايه_بعد_ال18. موب كل الناس عندهم اب عظيم على قولتكم في بعضهم عندهم اب اسم بس يفرض رجولته على هياط وهواش ويحرمهم من اشياء كثيررر	POS
#اقرار_اسقاط_الولايه_بعد_ال18.كنت ضد هالقرار بس يوم شفت الي يصير معنا بالعامه المرأه ،انا مع هالقرار وبقوه ،اخيرا بدو يحطون للمرأه حق بالمجتمع.	POS
#اقرار_اسقاط_الولاية_بعد_ال18 قسم بالله انو احلا قرار يارببب قريب اسمع هشي .	POS
#اقرار_اسقاط_الولايه_بعد_ال18 فخوره لأنني تحت ولاية رجُل عظيم حكيم وعادل بقوله وفعله وولاية من يخاف علي من ادنى اوجاع الدُنيا واذى البشر وخُبثهم وولاية من يُحافظ علي ويُسعدني ويُساندني	NEG
فخورة جداً لانه يجعلني شامخة أبي جعلك الله بحفظه وبقلبي دائماً دمت لي فخراً عن تفاهات العالم.	NEG
خلونا نحسم الموضوع بنت افندينا ولا نيكي مناج هههههههههههههههههههههههه #اقرار_اسقاط_الولايه_بعد_ال18	NEG
عاجل جداً اكبر جريمه في التاريخ هذا ماحدث بسبب اسقاط الولايه #اقرار_اسقاط_الولايه_بعد_ال18	NEG
#اقرار_اسقاط_الولايه_بعد_ال18 لم تسقط الولاية إلا من أشباه الرجال، أما الرجال الحقيقيون فولايتهم خالده	POS
#اقرار_اسقاط_الولايه_بعد_ال18 خطورة اسقاط الولاية صاحب السمو الملكي الدكتور فيصل بن محمد بن ناصر بن عبد العزيز	NEG
بنت الحسب والعز بنت القبايل ماهمها تقسطولاية أبوها لنّه يشرفهاسواة الأصايل وتعيش بظله ولوحاربوها لأب حامي الدار والشك زايل	NEG
الاخ حصن البنت مايقربوها والساقطة تنساق مع كل مايل وتبغى تجرب شي ماجربوها هذي السعودية بنات الحمايل واللي تدور للدنا لعنبوها #اقرار_اسقاط_الولايه_بعد_ال18	NEG
اتحدى الساقطات اللي يطالبون بأسقاط الولاية ما يتمنون نفسهم مثلها وسط ها الاب العون والسند بعد الله سبحانه ختمت القران الكريم حفظاً ، فكان هذا استقبال والدها وأخواتها لها ... #اقرار_اسقاط_الولايه_بعد_ال18	NEG
فخوره جداً لأنه جعل مني فتاة شامخه ( أبي ) رحمك الله ودام الله علي غرسك لي ديني ومبادئي	NEG
#اقرار_اسقاط_الولايه_بعد_ال18 #الولايه_سقطت صحيح نقطة تحول كبيرة لكن مافرقت معي عكس المتظلمات	POS
#اقرار_اسقاط_الولايه_بعد_ال18 الحمداله على نعمة محمد بن سلمان والله يعز ملكنا صاحب العداله والشجاعه عز الله انه عز وسند	POS
#اقرار_اسقاط_الولاية_بعد_ال18 ماشوف ذكور يصيحون وينهم لايكون انجلطو وماتو	POS
يلموني بحبكككك كفووو دام انتي وكل من وقف معنا نحن راح ناخذ جميع حقوقنا ومحمد بن سلمان لم ينسى أمرأه سعوديه ابداً ف يليت دايم تكونين نشطه ف هالتاق #إقرار_اسقاط_الولاية_بعد_ال18	POS
يالله متى يجي الاحد عشان اروح اضحك في وجيه المعلمات اللي هاجموني بسبب دعمي لإسقاط الولاية .. بعطيهم ضحكة فيفي عبده مع هزة كتوف #اقرار_اسقاط_الولاية_بعد_ال18	POS
#اقرار_اسقاط_الولاية_بعد_ال18 #لا_ولاية_على_سفر_المرأةhttps://twitter.com/mbc1/status/1156991767163658242	POS
#اقرار_اسقاط_الولايه_بعد_ال18 رجال العايله سعداء بالقرار اكثر مني	POS
تستاهلون والله .. وهذا القرار جاء في وقت متأخر #اقرار_اسقاط_الولايه_بعد_ال18	POS
بيطيح سوق المسيار و المسفار ....مدعي التدين في حالة يُرثى لها ، الحمدلله على فضله وكرمه لكل إمرأة و شكرًا للقيادة الرشيدة #الغاء_تصريح_الزواج #الغاء_تصريح_السفر #اقرار_اسقاط_الولاية_بعد_ال18	POS
العلاج بالصدمة ،محاولة التقليل من شأن المرأة وحاله يمثل حال المعارضين ، ويتناسون ان من ربتهم إمرأة ومن قدمتهم للدنيا هي إمرأة ، الله يعينهم على أنفسهم #على_حد_سواء #الغاء_تصريح_السفر	POS
#الغاء_تصريح_السفر اول شي بسويه بستثمر برى و انا مرتاحةان تصريحي ما يلغى بيوم ، اللهم امنيات تتحقق #سعوديات_نطلب_اسقاط_الولايه1113 #اقرار_اسقاط_الولاية_بعد_ال18	POS
تعديل نص المادة الرابعة. يعني الغاء طلب تصريح السفر عن المرأة الراشدة (مبارك لكن يا بنات وطني ) #اقرار_اسقاط_الولاية_بعد_ال18 #سعوديات_نطلب_اسقاط_الولايه1114 قبل.	POS
مبارك للسعوديات سنة الماضية صار من حقهن يسوقوا بحرية ببلدهن واليوم والولاية . اصراركن وشجاعتكن بترفع الراس #اقرار_اسقاط_الولايه_بعد_ال18	POS
هو حق لجميع النساء باختلاف اسبابهم مثل ماهو حق لجميع الرجال باختلاف (غاياتاهم واسبابهم)،  كلٌ مسؤول عن نفسه وقرارته. وكل فرد سيتحمل نتيجة قراراته في هذه الحياة  #إقرار_اسقاط_الولاية_بعد_ال18	POS
#عبدالرحمن_المطيري ضحيه من ضحايا زمن الصحوة ، يا ترى كم إمرأة للان تعاني من اثار الصحوة والمتشددين !نتمنى تُمنح المرأة حقوقها كإنسانة كاملة الأهلية في أسرع وقت #اقرار_اسقاط_الولاية_بعد_ال18 #	POS
مهازل_تصريح_السفر	NEG
#اقرار_اسقاط_الولايه_بعد_ال18 وهذا الدليل على انها منظمات قذره تريد افساد المراءة.. الحذر ثم الحذر	NEG
شايفين كيف اختنق من مجرد فصلة نت وقت (الزعل) فما بالكم برجل يتحكم بحياة امرأة بكل الاوقات وبأدق تفاصيلها ويهددها ويمنعها  #إقرار_اسقاط_الولاية_بعد_ال18 #سعوديات_نطلب_اسقاط_الولايه	POS
#إقرار_اسقاط_الولاية_بعد_ال18 : الي مو عاجبها البلد تطلع منه .. انا : pic.twitter.com/7u8b1pCumB	NEG
يارب هرمنا متى تسقطططط #اقرار_اسقاط_الولايه_بعد_ال18	POS
#لا شيء سيتغيير بعد #اسقاط_الولاية سوى #ان الساقطات #سوف ياخذن راحتهن في الرذيلة هذا القرار بكل اختصار عند البعض ... #اقرار_اسقاط_الولايه_بعد_ال18 #اسقاط_العبايه	NEG
جوازاتنا الله ياخذكم نبي نجددها ونستلمها بأنفسنا #اقرار_اسقاط_الولايه_بعد_ال18	POS
لما تأكدت ان شيطانها هو اللي يقول لها الرجل مثل المرأة ! الأسد مثل اللبوة #اقرار_اسقاط_الولاية_بعد_ال18 #عقلانيونpic.twitter.com/FpGTRQYEUg	NEG
اتمنى ادخل جمعية زواج واكون بينهم ولكن اهلي معضلين عليا الزواج وانا بانتظار #إقرار_اسقاط_الولاية_بعد_ال18	POS
فعلا ما ادري مين الأخرق الي يحاول يأجج المجتمع ضد بناته؟ صورة سيئة جدا من مخلفات الصحوة يتم تمريرها على أنها حقيقة مطلقة حتى يتم حبس المرأة و منع إقرار حقها المسلوب و الساذج وحدة من يصدق #إقرار_اسقاط_الولاية_بعد_ال18 https://twitter.com/RanaAldaknan/status/1148560601897230336 …	POS
الولاية التي يصورها مجموعة من الأشخاص في تويتر والتي تعني الظلم والعنف والحرمان وغير ذلك هذه غير موجودة في المجتمع السعودي وانما يروج لها بعض الطامعين من بلدان معاديه مستغلين بعض المضطربين للترويج لها #اقرار_اسقاط_الولايه_بعد_ال18	NEG
#اقرار_اسقاط_الولايه_بعد_ال18 استعجلوا الله يخليكم  pic.twitter.com/q6zEuyPIAh	POS
بلادنا تشهد نقلة حضارية وتاريخية على كافة الأصعدة و بوتيرة عالية ، إلا وضع المرأة من الناحية الحقوقية المدنية ، نتمنى أن لا ينتهي عام 2019م إلا والمرأة السعودية لها كامل الأهلية مساواة بالرجل ، لتسهم في تحقيق #رؤية_2030 #اقرار_اسقاط_الولاية_بعد_ال18 @Badermasaker @rbalsaud	POS
الى متى يتم ابتزاز النساءالراشدات في حقهن في حرية التنقل والاختيار.وممارسة الحياة الطبيعية ، كم من الموارد البشرية الطموحة التي نخسرها؟ اتمنى ان يلغى طلب تصريح السفر على المرأة مساواة بالرجل على أسرع وجهه ، طال الانتظار! @Badermasaker @rbalsaud #اقرار_اسقاط_الولاية_بعد_ال18 https://twitter.com/sara3145201706/status/1153280723127873538 …	POS
الغبي ابن الأحمق يشوف كنائس النصارى وبيع اليهود منتشرة في البلاد الاسلامية فلسطين العراق سوريا المغرب اليمن مصر الجزائر ثم يردد الإسلام يأمر بقتل المخالف #عقلانيون #اقرار_اسقاط_الولاية_بعد_ال18	NEG
نبذه عن تخلف الذكر السعودي . الله يفكنا من شكليتهم #اقرار_اسقاط_الولايه_بعد_ال18 pic.twitter.com/wvEqcHDZNg	POS
الشعب_يرفض_اسقاط_الولايه من يطالب باسقاط الولاية نوعين الاول رجل حلق لحيته وشاربه وتشبه بالنساء فزوجته رجل عليه الثانية ، فتاة خلعت ثوب الحياء تريد السفر الى شوطئ كندا للعراة مثل لجين الهذلول ، بالمناسبة انتم تريدون اسقاط الدين ولكن بقناع الخبث والنفاق ولن يسقط الاسلام .	NEG
﻿@kingsalman. آمل منك الوقوف مع نساء السعودية لـ #إنهاء_ولاية_الرجل https://www.hrw.org/ar/endmaleguardianship …	POS
طيب هي البيضه سعادتك،، انكرتي الولايه و طالبتي بحريات كامله و مسلسل طويل و انا مستقله و حره و مدري ايش،، اخرتها اكدتي نقطتي،، قلت لك ولاية الرجل على زوجته سلطه كامله لها حقوقها و له حقوقه عليها بالمعروف،، حقوق الزوج،، نفقه،، تسليم نفسها له يعني حق الفراش،، و الطاعه،، pic.twitter.com/Yep40SMuyu	NEG
ولاية الرجل وعدم وجود الحريات مشكلة عويصة ياولاد! https://twitter.com/France24_ar/status/1198884289791680512 …	POS
ليس هنالك فرق في الرجل و المرأة الا في الأعضاء، اما في الحقوق فهما متسواين، أسقطوا ولاية الزواج للمرأة لتتساوى الحقوق #الغاء_ولايه_الزواج	POS
تخيلوا معايا يوم يجي المرأة خلاص تدير الأمور بنفسها زي الرجل. #الغاء_ولايه_الزواج	POS
هل من العيب أن المرأة تطالب بحقوقها في أختيار الزوج، لا مثلها مثل الرجل كلنا مخيرون #الغاء_ولاية_الزواج	POS
#لجين_الهذلول كسرت الصمت في وجه إنتهاكات حقوق الإنسان في #السعودية دعت إلى حق المرأة بالقيادة ووقف ولاية الرجل على المرأة وهي لا تزال الآن معتقلة حتى الآن: http://bit.ly/2OOP8pJ pic.twitter.com/OhEz3udf0P	POS
رابعاً: ارتفاع نسبة سيدات الأعمال السعوديات، وهو ما أظهرته الإحصاءات الرسمية رغم ادعاء بعضهم أن قانون ولاية الرجل على المرأة المعمول بها في السعودية يعوق المرأة عن ممارسة بعض من حقوقها.	NEG
#امنحو_المطلقات_حق_الولاية_على_ابنائهم_القصر نرجو العدل والمساواة وإعطاء المرأة السعودية حقها بالكامل في ولاية صغارها ليس من العدل ان تسقط الولاية عن المرأة ويقوم الرجل بالتعسف ولي الذراع بمنع ابناءها من السفر معها خارج المملكة العربية السعودية لا نريد صك حضانه بل ولاية ابناءنا	POS
من مطالب #حركة_الحقوق_السعودية #SaRiM #المساواه_التامه_بين_المراه_والرجل:- -لا ولاية على أي امرأة بالغة عاقلة ولا حتى في التزويج. -لا قيود على المرأة إلا ما يُفرض مثله على الرجل. -المهر من أحد الزوجين للآخر بمثابة هدية اختيارية وليس سنّة. -المساواة في الإرث بين الأنثى والذكر	POS
نظام ولاية الرجل على المرأة موجود أيضاً في فلسطين؟ أحد الجوانب الإيجابية في تحرك السعودية لتعديل هذا الملف أخيراً لصالح النساء هو أن هذه التعديلات ستكون فاتحة خير على بقية نساء المنطقة .. في اليمن وفلسطين وقطر إلخ .. لمراجعة أوضاعهن .. وللقيادات أن تلتفت لتلك المسائل بجدية	POS
صمت رهيب لهيئة كبار العلماء والمفتي العام في السعودية ولم يحركوا ساكناً في إنتشار المنكرات والفساد عن طريق هيئة الترفية العامة ؟؟؟؟؟؟ تعليق ناااااري على إسقاط ولاية الرجل على المرأة في السعودية الدكتور : عبدالعزيز الخزرج https://youtu.be/hrD-L44SpvU عبر @YouTube	NEG
مين كان يقدر يقول إن ولاية الرجل على المرأة في السعودية ستسقط يوماً ما؟! #سقطت_الولاية ولا عزاء للمتضررين...	POS
خطوة جبارة في طريق حصول المرأة السعودية على حقها في مساواة الرجل السعودي في نشر الفساد #لا_ولاية_على_سفر_المرأة	POS
الغاء ولاية الرجل على المرأة في السعودية شأن داخلي لا يجب لأحد من خارج المملكة الاعتراض عليه ولكننا كاخوة في الإنسانية نفرح لكل قرار يتخذه أحد الأنظمة ويصب في صالح العدالة والإنسانية كما فرحنا لتونس بالأمس نفرح للسعودية اليوم ونتمنى أن تستمر جميع الشعوب في التقدم نحو الإنسانية	POS
لا ولايه على المراه في السعوديه هكذا جا القرار الملكي وفي قادم الايام المساواه بين الرجل والمراه في الارث (كتاب الله وسنه رسوله وين راحت)	NEG
انا امراه ولكن لم احس بوجود الولايه ابداً لي مطلق الحريه في كل شي الرجل السعودي متفهم ويلبي جميع طلبات المراه السعوديه #لا_ولايه_علي_المراه	NEG
إسقاط #السعودية ولاية الرجل على المرأة حسبنا الله ونعم الوكيل حسبي الله ونعم الوكيل خادم الحرمين ينشر الفساد في ارض الحرمين اللهم ارحمنا برحمتك ولا تجعلنا ممن غضبت عليهم فخسفت بهم الأرض .	NEG
الرجل الأول بالسعودية تتوالى إبداعاته لحفظ حقوق المرأة السعودية..مازالنا ننتظر سقوط ولاية الأبناء على أمهاتهم أو الإخوة على أخواتهم في الزواج وتولي المحكمة لهذا الجانب بدون قضايا العضل كثيرات متضررات وأعمارهن تجاوزت ٣٥ و٤٠ عام حفظ الله مليكنا سلمان الحزم #شكرا_محمد_بن_سلمانpic.twitter.com/NhMHZzQk2F	POS
#لا_ولاية_على_سفر_المرأة مبارك لنساء بلدي الحبيب الله يجعله بداية سيل من البشائر لنا و #شكرا_محمد_بن_سلمان هذا الرجل أصلح من وضع المرأة السعودية كثيرا وساعدها في استرداد حقوق لولاه بعد الله لما استردتها إلى اليوم ! اللهم ربي وفقه لما تحبه وترضاه فصلاحه صلاح لحالنا .	POS
المرأة السعودية تعيش إنتصار جديد لها اليوم بقيادة هذا الرجل العظيم .. هو لا يفعل إلا ما قاله سابقاً : 70% من الشعب السعودي أقل من 30 سنة ، وأقولها بكل صراحة ، لن نضيع بقية حياتنا في التعامل مع أي أفكار متطرفة ، سوف ندمرهم اليوم وفوراً . #لا_ولايه_علي_سفر_المراه pic.twitter.com/43Pa78nsV7	POS
#لا_ولاية_على_سفر_المرأة بعض الأنظمة كانت تظهرنا بغير حقيقتنا الرجل السعودي غير متسلط وهو من أرقى الرجال في التعامل مع المرأة بكل أشكال قرابتها او علاقتها الدولة السعودية أنصفت المرأة في الأجور وهو مالم يحدث في اعرق ديموقراطيات العالم كان ينقصنا فقط تعديل هذه الأنظمة المسيئة	POS
مبروك للمرأة السعودية وكل القرارات التي صدرت لصالح المرأة هي ايضا لصالح الرجل ولمصلحة الأسرة .. قرارات تعلمنا الوعي بمسؤولية كل منا تجاه الآخر .. الوعي بالتربية ..الوعي بالزواج الوعي في علاقاتنا والحياة بمسؤولية ودام عزك يا وطني الحبيب #لا_ولاية_على_سفر_المرأة	POS
#سعوديات_نطلب_اسقاط_الولايه1111 في الشرع الولايه لا تكون الا على القاصر او المجنون مافي شي اسمه ولايه الرجل على المرأه الا في الزواج لاول مره ولها الحق بالموافقه او لا مدام السعوديه تطبق الشرع المفروض من زماان اسقطوا الولايه صح؟	POS
. إذا إنتشر زواج ( المتعة وتزويج المرأة نفسها ) بعقود غير رسمية وغير موثقة في المحاكم هذا يؤدي إلى التحايل على الزنى ويتعطل حد الزنى وتضيع حقوق المرأة والمواليد . . ولاية الرجل على المرأة حماية لها وحفظ حقوقها . . #السعودية . #اسقاط_الولاية .	NEG
القيادة الجديدة في السعودية سوف تلغي ولاية الرجل على المرأة على نهج قراراتها السابقة المخالفة للشريعة مع الأسف	NEG
#تذكرون إسقاط الولايه. يسار الصوره العراقيه التي أعطت امريكا معلومات عن أسلحة الدمار الشامل في بلادها ترفع شعار(انا ولية امري) والذي رفع على إنه شعار #سعوديات وفي الصوره الثانيه مع توكل كرمان والاثنتين عراقيه و يمنيه يهرولن لدمار المرأه السعوديه دينيا وكرامه واسريا واجتماعيا. pic.twitter.com/KMqg3pEws2	NEG
يوما عن صدر يوم تحصل بنت بلادي على منجز في طريق أن تصبح مواطنا كامل الأهلية .. مبروك لكل سيدات باسمكن اقول #شكرا_محمد_بن_سلمان #السعودية #لا_ولاية_على_سفر_المرأة #جواز_المراه_دون_موافقه_وليها #اسقاط_الولاية https://twitter.com/uqnnews/status/1156936780555444225?s=19	POS
#قرار_اسقاط_الولايه_بعد_ال١٨ مو شيء ضروري تسقط الولايه المرأه السعوديه أساساً معززه مكرمه وإحنا في عهد سلمان وولي عهدنا محمد مايضيع حق لأحد ولا ينظلم أحد الحمدلله ماخذين حقوقنا بالكامل والله لايغير علينا بتقولون فيه ناس تحتاجها ليه مانطالب بقرار يسقطه عن اللي تحتاج فقط..	NEG
#سعوديات_نطلب_اسقاط_الولايه1091 اصبح من الضروري ازالتها حتى نكون اكثر انصافآ فهنا نجد #المجدد_العظيم سمو ولي العهد في عدة مرات في الصحف الأجنبية وحديثة عن معاناة المرأة السعودية وخصوصآ الولاية وهذا امر إيجابي يدل على قرب زوالها وانها اصبحت عائق ويجب التخلص منه . pic.twitter.com/rDeVBbpUPw	POS
رجعت المطالبه بالتحرر ورجعت النسويات الحمقاوات ورجع الليبراليون القذرين وكل اعداء الأمه اجتمعوا على المرأه السعوديه لتعريتها وإغرائها بالحريه فتميل وتقع في المحظور وتتخلا عن عفافها وحشمتها وتصبح كالبضاعه وهي عزيزه بدينها ومجتمعها فاللهم سلم سلم ! #اقرار_اسقاط_الولايه_بعد_ال١٨	NEG
#التنمر يقصد به الإيذاء المباشر أو عبر التحريض لشخص أو لجماعات. ولا يعتبر الدفاع عن النفس تنمر. #النسويات هو مصطلح كان يطلق على المطالبين ب #حقوق_المرأة اختزل في #السعودية للأسف بعد اختطاف المفهوم الحقوقي بهدم منظومة الأسرة في #اسقاط_الولاية،و الخلاعة والتحرر الجنسي. https://twitter.com/sa_4166/status/1147728739289223168 …	POS
المُلحد الصهيوني كوهين مُطلق حملة إسقاط الولاية عن المرأة السعودية مُغرداً عن بلادنا مُسيء للملك سلمان(السعودية الشجرةالملعونة) حقيقة حسابات الإسقاط المعادية يناشدن الصهيوني التدخل في بلادنا ويرفضن طاعة ولي الأمر وهن كالقطيع يتبع قائده الصهيوني	NEG
يجب ان ندرك ان الولاية هي دلالة على عدم ثقتنا في المراة السعودية وهذا شيء مرفوض جملة وتفصيلا. لان السعودية هي شكل من أشكال الملائكة وقد تكون افضل. وانا وحدي مسؤول عن كلماتي #سعوديات_نطلب_اسقاط_الولايه1040	POS
خبر مُفرح! من زود الإنسانية في السعودية ركزوا ع حقوق الحيوان قبل حقوق المرأة .. راح يجينا الدور يوماً ما بس الحكومة تمشي بدور واحنا في اخر القائمة .. باقي يسقطون الولاية عن الحيوان و النبات قبل وبعدها ابشروا يابنات #سعوديات_نطلب_إسقاط_الولايه1024https://twitter.com/SaudiNews50/status/1123701748382732289 …	POS
