	tweet	label
12071	د احمد.. والله التاريخ يطمئن أنفسنا ، إنما هو تجديد غير جديد .. بلاد على الإسلام لا تخاف عليها أبد .. وقد قيل : إن الله ليزع بالسلطان ما لا يزع بالقرآن .. أما العقل السليم فهو في البيت السليم .. عاشت بلادي #السعودية #لا_ولاية_على_سفر_المرأة #شكرا_محمد_بن_سلمان	POS
12072	كنت ومازلت نقول أن الامرأة السعودية من أنجح نساء العالم، وهذا حتى قبل القرارات المنصفة فترة هذي وخير دليل ان ديما في اي مؤتمرات وغيره يكونن النساء السعوديات حاضرات وبقوة، واكثر الرائدات في مجال ادارة الأعمال وشغله هذي تطلب تعب و استقلالية وغيرة من مشاق. #لا_ولايه_علي_سفر_المراه	POS
12073	نؤيد وبشدة الولاية الاسلاميه والتي تهدف لحماية المرأة وصيانتها.. ونرفض كل ماعداها من الولايات الوضعية.. شكراً لوطني..شكراً لولاة الأمر.. شكراً لكل من ساهم في تمكين المرأة السعودية.. #لا_ولاية_على_سفر_المرأة	POS
12074	#لا_ولاية_على_سفر_المرأة تعديلات جوهرية على الأنظمة تحقق العدالة وتنصف المرأة وتبشر بمستقبل جميل تظهر فيه #المرأة_السعودية شريكاً فاعلاً في خدمة دينها ووطنها وأسرتها شكراً للقائد الحكيم الملك سلمان شكرًا للأمير القادم من المستقبل محمد بن سلمان	POS
12075	"جاء في وثيقة رؤية المملكة 2030 ما نصه: «كل منّا مسؤول عن بناء مستقبله، حيث يبني كل منّا ذاته وقدراته؛ ليكون مستقلاً وفاعلاً في مجتمعه، ويخطط لمستقبله المالي والعملي"". هذه #السعودية_الجديدة #لا_ولاية_على_سفر_المرأة"	POS
12076	المرأة السعودية كانت ولا زالت محرك أساسي لعجلة التنمية في كافة القطاعات، و جاء الْيَوْم الذي تحصد فيه ثمرة حبها وولائها لهذا الوطن شكرًا لقائد التغيير و قائد تمكين نصف المجتمع! #محمد_بن_سلمان #لا_ولاية_على_سفر_المرأة #طموحنا_عنان_السماء	POS
12077	هذا التعديل يعفي الرجل من النفقة والمسئولية هل هذا ما تبحث عنه المرأة ولا غرر بها في قرار السماح بالسفر و بس #لا_ولاية_على_سفر_المرأة #السعودية	NEG
12078	شكراً للقياده على ماتحقق..من رؤية 2030 فيما يخص حقوق المرأه السعوديه والذي يعتبر إنجاز غير مسبق .. والشكر موصول لكل فتاه أحترمت تربية أبيها..وكانت متزنه في تصرفاتها و احتشمت من أجل دينها .. اللهم أدم علينا التلاحم والمحبه بين القياده والشعب #لا_ولايه_علي_سفر_المراه	POS
12079	#لا_ولايه_علي_سفر_المراه انا من الناس المعترضة لان الولاية حق اعطاه الله للرجل فلا يجوز لبعد من عباده الغاءه لاغراض وسياسية والحريم في السعودية مش كلهم ملايكة بجناحات شوفوهم هنا في شرم الشيخ والغردقة ومرسى عام وجامعة الدول ومع اهلهم وهو يعرف	NEG
12080	"#لا_ولايه_علي_سفر_المراه الحلم يتحقق ""راهنت على شجاعة ولي العهد الشاب محمد بن سلمان وأنه صانع السعودية الجديدةعندما كان يشغل منصب ولي ولي العهد في مقال كتبته ونشر في معهد واشنطن لسياسات الشرق الأدنى،وراهنت أيضا أنه صانع السلام على مستوى المنطقة وسوف يتحقق"	POS
12081	مبروك جميع سيدات هذا البلد العظيم علي هذا اليوم العظيم الذي لن ينسوا هذا اليوم في حياتهم ربي يحفظك يا سيدي محمد بن سلمان يا محقق الاحلام #لا_ولاية_على_سفر_المرأة #محمد_سلمان_السعودية_الجديدة	POS
12082	وتشهد المملكة #السعودية حملة إصلاحات قانونية وتغيّرات ثقافية هي الأكبر في تاريخها المعاصر. وتشمل هذه الإصلاحات التي باشرها الأمير محمد بن سلمان، قرارا بالسماح للمرأة بتولي وظائف كانت في السابق حكرا على الرجال #لا_ولاية_على_سفر_المرأة	POS
12083	المرأة السعودية أثبتت نفسها في المجتمع الخليجي والدولي، وما هذه القرارات الا إنطلاقة جديدة لها لتكون صورتها أكثر وضوحاً في مقدمة نساء العالم ،، مبروك لنساء السعودية وتستاهلون كل خير . #لا_ولاية_على_سفر_المرأة	POS
12084	جاءت هذه الخطوة في إطار برنامج إصلاحات طموح يقوده ولي العهد السعودي الأمير محمد بن سلمان الذي تعهد بالانفتاح والقضاء على التشدد، حيث تم السماح للمرأة #السعودية بقيادة السيارات داخل المملكة في يونيو 2018 #لا_ولاية_على_سفر_المرأة	POS
12085	"أخيرًا يسدل الستار على حقبة غريبة عجيبة في التعامل مع المرأة السعودية. سعيدة جدًا بالتغييرات وبالوعي والمجتمع اللي جالس يتغيّر. كم ملف كمان في هذا الموضوع ونقول مع السلامة لهذه الحقبة التي تصنّف أخبارها في فقرات من نوع ""صدّق أو لاتصدّق"" و""هل تعلم"" #لا_ولاية_على_سفر_المراة"	POS
12086	شكرا لكل وليٍّ كان وليّا منصفاً و واثقا على سيدة حرةٍ راشدة #لا_ولايه_علي_سفر_المراه #جواز_المرأة_دون_موافقة_وليها إن القرارات الصادرة تحمل قوانينا حاسمة لكل سيدة كانت تعاني في محاكم الأحوال الشخصية التعديلات عميقة جدا شملت التجنيس وأبناء السعودية والكثير من ماهو جديربالاحتفال	POS
12087	تذكرت شابة عمرها ٣٧ سنة قابلتها في زيارة لدار العجزة بسبب خطأ ارتكبته في عمر ١٤ سنة رفض والدها استلامها من دار الرعاية وانتقلت بعد ٢١ سنة لدار العجزة! أتمنى لو أقدر أبارك لها اليوم بنفسي. شكراً #محمد_بن_سلمان شكراً #السعودية_الجديدة #لا_ولاية_على_سفر_المرأة	POS
12088	مبارك لجميع السعوديات #لا_ولاية_على_سفر_المرأة بانتظار كافة الحقوق بالاخص المدنية والسياسية والحرية لكل ناشطة سعودية في السجون #السعودية	POS
12089	#لا_ولايه_علي_سفر_المراه المراءة السعودية تعي من الادراك والوعي ، فالقرار لن يؤثر على الأب الزوج الأخ اللذين يمارسون ولايتهم على وفق تعاليم الشريعة الاسلامية ولا على اللذين يثقون في قرارات نسائهم على من ربى بناتة التربية الحسنة على من يفتخر انة انجب إناث ويبقى الرجل سند وذخر	POS
12090	التغيير الإيجابي في السعودية تاريخ جديد قيادة عظيمة وقرارات تنم عن ثقة ووعي ودعم للمرأة والشعب السعودي، شكراً سمو ولي العهد محمد بن سلمان #لا_ولايه_على_سفر_المراه	POS
12091	#لا_ولايه_علي_سفر_المرأة نصيحة لبنات السعودية لاتتسمعوا في الملحدين وبني ليبرال فوالله انه كما قال نايف رحمه الله يريدون الوصول اليكن بشتى الطرق	NEG
12092	"1/8/2019 ""يوم تاريخي جديد للمرأة السعودية"" من اليوم أصبحت المرأة تتمتع بنفس الحقوق الممنوحة للرجل نظاماً وتخضع لنفس الإجراءات التي يخضع لها وبلا قيود إضافية، وذلك في: -العمل -السكن -التعليم -قيادة السيارة -السفر -استخراج الوثائق الشخصية. #لا_ولايه_علي_سفر_المراه"	POS
12093	هذا الهدف الي يسعون له الخونة في الخارج بعظمة لسانهم لايهمهم حقوق او غيره من الكلام التافه الي يسحبون فيه الاغبياء #ضوابط_سفر_المرأة_السعودية #لا_ولايه_على_سفر_المراه	NEG
12094	#السعودية ... قريبا ستذهب نساؤنا للحج بدون ذي محرم كما تراجعوا عن أخذ جواز سفر المرأة من دون إذن وليّها ... بالله عليكم أين خرجوا بهذه الفتاوى .. هذه خطوة إيجابية تحسب لهذا الولي العهد الطائش وبقي العلماء في السجون ، عسى الله أن يفرج عنهم جميعا #لا_ولايه_علي_سفر_المراه	NEG
12096	الإصلاحات التي تحدث ليست مفاجئة، فالذي يتتبع خطوات الإصلاح وتمكين المرأة في السعودية، سيدرك حتمًا أن كل أمر فيه مصلحة أبنائها وبناتها هو قيد الدراسة والنظر، فقط مسألة وقت، #لا_ولاية_على_سفر_المرأة	POS
12098	مش فاهم سر غضب الرجالة في السعودية من القرار ومش فاهم انفعالهم على البنات والستات اللي فرحانين! لو واثق في أهل بيتك مالك بغيرك؟ إلا لو مافيش ثقة فيهم اصلا وخايف تصحى الصبح ماتلاقيش بنتك مثلا .. أي تصرف خايف منه انت السبب فيه بمعاملتك لهم وانت اصلا فاسد! #لا_ولايه_علي_سفر_المراه	POS
12099	#لا_ولايه_علي_سفر_المراه والله اني افرح يوم اشوف قرارات زي كذا تعطي البنت السعودية حقها في السفر وغيره من الامور الخاصه	POS
12100	#لا_ولاية_على_سفر_المرأة واخيرا نالت السعودية حقها في الكرامه والثقة - حفظ الله من اختصر الزمن ونقل الوطن من غياهب الاعراف الى نقاء التشريعات الانسانية الله يطول بعمرك	POS
12101	فريق الشر العالمي يريد تفكيك الأسرة كما فعلوا في الغرب وبعض الشعوب وما نحن في #السعودية إلا جزء من هذا العالم ومن الشعوب التي تحافظ على دينها وعاداتها وترابطها الأسري والأجتماعي ولكن يأبى فريق الشر إلا الحرب على بني الإنسان وفطرته السليمة وحسبنا الله وكفى #لا_ولايه_علي_سفر_المراه	NEG
12104	ماتعيشه المرأة السعودية في عهد #محمد_بن_سلمان .. لا يقل أهمية عما عاشته المراة التونسية في عهد #الحبيب_بو_رقيبة .. وهو امر لن ينساه التاريخ .. الف مبروك #لا_ولاية_على_سفر_المراة	POS
12105	#لا_ولاية_على_سفر_المرأة مبارك لنساء بلدي الحبيب الله يجعله بداية سيل من البشائر لنا و #شكرا_محمد_بن_سلمان هذا الرجل أصلح من وضع المرأة السعودية كثيرا وساعدها في استرداد حقوق لولاه بعد الله لما استردتها إلى اليوم ! اللهم ربي وفقه لما تحبه وترضاه فصلاحه صلاح لحالنا	POS
12106	"في الماضي كنا نقول لمن نشعر بجموده الفكري "" العالم طلعوا القمر وأنت لا زلت..."" طبعآ كنا نستشهد بذلك لأنه لايوجد ماهو متحرك في حياتنا ؛ ترى هل ستكون المرأة السعودية الجديدة هي المثل الذي سنستشهد به في نقاشاتنا القادمة؟؟ #لا_ولايه_علي_سفر_المراه"	POS
12107	الف مبروك المراة السعودية تستحق . . . #لا_ولايه_علي_سفر_المراه #جواز_المرأة_دون_موافقة_وليها #شعورك_الان_في_تغريده	POS
12108	#لا_ولايه_علي_سفر_المراه الله سبحانه وتعالى أسقط ركن من أركان الإسلام عنها بسبب عدم وجود المحرم وانتم تبونها تسافر برا السعوديه بدون إذن ولي أمرها كفار قريش ما سووها وهم مشركين نجي نسويها وحنا مسلمين الله يهديكم بس البنت والأخت والزوجة هؤلاء أمانة في أعناقنا عند الله وسنسأل عنهن	NEG
12109	لو فكرة انها تسافر من غير محرم مصيبه عليهاهي في الاصل اذا طلعت من بيت اهلها تحس بضعف وهي في السعوديه امن وامان فكيف تروح للخارج يعني وش الفايده من سفرها الله يهدي ويحفظ جميع بنات المسلمين #لا_ولايه_علي_سفر_المراه	NEG
12110	#لا_ولايه_علي_سفر_المراه البنت العفيفة الصالحه العاقله لو تحمل الجواز الدبلوماسي وتعيش منطلق الحريه تبقى خير من يمثل المرأه السعوديه والبنت المنحرفه مهما وضعت لها من حدود بالنظام ولا بالعرف ستكون عاهه على اهلها ودينها ووطنها ولكم في رهف القنون وغيرها عبرة #الدولة ابخص	POS
12111	#لا_ولايه_علي_سفر_المراه المراة اللي تسافر بدون ولي امرها مااعتقد انها مسلمه لن رسول الله نهى عن سفر المراة الامع محرم لها وكانه مافي قضيه في السعوديه غير سفر المراة وقيادة المراة والفقراء اللي يحتاجون يعيشون حياة كريمه مايلتفت لقضيتهم الله المستعان	NEG
12112	#لا_ولايه_علي_سفر_المراه سعادة نساء السعودية في هذا اليوم لاتوصف اللهم لك الحمد مبرووك للجميع هذه النقلة العظيمة والى الامام ياوطن العطاء	POS
12113	#فضفضه_قول_الي_بخاطرك #لا_ولايه_علي_سفر_المراه #الاسبانيه_تحب_ابو_فنيله المرأة السعودية أمرأة راشدة وطاهرة وناضجة ومثل هذا القرار لايسقط منهاولا من دور المساند (الرجل)لها في الحياة التشاركيه التي شرعهاالله لهمافي الارض،فمازال هو الاب الحنون والاخ السند والزوج الصالح والابن البار	POS
12114	المرأة السعودية تستحق الثقة وتستحق القوة وهي مستحقة للتمكين مية بالميه. هي امرأة تستحق تمثيلنا بالخارج كما هي تمثلنا دائماً في الداخل. الليلة فرحها وانا من ضمن المعازيم #لا_ولايه_علي_سفر_المراه	POS
12115	المرأة السعودية اثبتت انها جديرة بالثقة الملكية الكريمة واستطاعت ان تحمل المسئولية كاملة بين اسرتها ومجتمعها ، حققت العديد من النجاحات والانتصارات في كل الميادين بكل جدارة وثقة .. #لا_ولاية_على_سفر_المرأة	POS
12116	ابارك لنصف المجتمع نساء الوطن هذا الانجاز التاريخي للمرأه السعوديه ... والى المزيد في عهد الملك سلمان وولي عهده المجدد محمد بن سلمان.. #لا_ولاية_على_سفر_المراة	POS
12117	حقيقة المرأة السعودية اثبتت ثقافتها و قوتها و تقبلها للاخر هنا بتويتر حاربت من اجل حقوقها في مجتمع صعب جدا و اليوم نالت حريتها فألف مبروك الها #لا_ولايه_علي_سفر_المراهَ	POS
12118	#لا_ولايه_علي_سفر_المراه ولسه .. يالسعودية على فين رايحه السعودية يا ولاد فين شرع الله اللى بتطبقوه خربها بن سلمان وقعد على تلها ذنبكم فى رقبته .. منه لله	NEG
12119	#لا_ولايه_علي_سفر_المراه اللي يظن ان المرأة السعودية تبحث وراء هذا القرار الحرية والإنفلات الأخلاقي إنسان رجعي وعقليته ناقصه نحن نبحث عن المساواة في الحق ويمنح من لا ولي لها مساحة تستطيع ان تدير بها أمورها بدون عراقيل	POS
12120	التمييز الجندري في مجتمعنا كان يتحامل كثيراً على المرأة ويقلل من مكانتها الاجتماعية. وجاءت الرؤية السعودية بغير هذه التوجهات والقضاء على مخلفات الصحوة الاجتماعية والثقافية ،وإحدى العوائق كانت القيود على المرأة ،وبدأت بالتلاشي والتقلص تباعاً. #لا_ولايه_علي_سفر_المراه	POS
12121	نعم #لا_ولايه_علي_سفر_المراه لأن المرأة السعودية أثبتت بجدارة أنها قادرة على الخوض والدخول في المجالات كافة والإبداع فيها وخدمة وطنها بكل كفاءة وجاءت «رؤية 2030» وأزالت كثيرًا من التحديات والعوائق أمامها	POS
12123	اهلا بكم في السعودية الجديدة والي مو عاجبه يطلع برا يدور له دوله ثانيه صرنا الحين حنا الي نقولكم : (مو عاجبتك السعودية اطلع منها) مو انتو #لا_ولاية_على_سفر_المرأة	POS
12125	#اقرار_اسقاط_الولايه_بعد_ال١٨ عكاظ تتمنى ذلك ولكن اغلب الشعب يرفض هذا الشي لانه مخالف للدين وللشرع	NEG
12133	#الشعب_يرفض_اسقاط_الولايه القوامة ليست خيار وإنما جزء من فطرة بني عليها تشريع رباني يصون المرأة والرجل والأسرة والمجتمع من عبث الفاسقين.	NEG
12162	#الشعب_يرفض_اسقاط_الولايه .اسقاط الولايه يعني ان استغني!!!! عن أبي الحنون..وأخي سند ظهري !!!!!	NEG
12163	#الشعب_يرفض_اسقاط_الولايه من يطالب بأسقاط الولاية هم المجنسين او من امهم غير سعودية ..	NEG
12171	والله اذا على الشعب تراه مو يرفض اسقاط الولاية، بل يطالب بمحاسبة ومحاكمة من يتفوه باسقاط الولاية ، وقد تكون مطالبة اسقاط الولاية ردة فهي رفض لحكم الله ( معلوم من الدين بالضرورة ).	NEG
12181	سعيد جداً .. بـ هذا التقدّم لـ بلدي العظيم .. بـ هذه القرارات الجذرية .. وفي كامل الثقة بـ ان هذه القرارات سـ تسهم في نهوض الوطن وتألقّه واستقلاليته . ولن يكون هناك ابواق داخلية او خارجية ( تنبح ) بـ حقوق المرأة . عشت يا وطني شامخاً #السعوديه_العظمى #لا_ولايه_علي_سفر_المراه	POS
12182	#لا_ولايه_علي_سفر_المراه في احد لاعب بأعدادات الضبط بالسعودية ياليت تطفوها وترجعو تشغلونها ولا نسوي ظبط مصنعنبي السعودية الي نعرفها	NEG
12183	#لا_ولايه_علي_سفر_المراه حسبي الله ونعم الوكيل في هذه الاشكال وين بنات السعوديه وين بنات القبايل وين بنات الرجال نغرد بتمسكنا بأخلاقنا وديننا ولا نرضى باسقاط الولايه ولا نرضى بالسفر بلا محرم ولا نرضى بحياة المهونه عزنا وكرامتنا بوجود سندنا وعزنا ابائنا واخواننا	NEG
12184	المرأة السعودية تعيش إنتصار جديد لها اليوم بقيادة هذا الرجل العظيم .. هو لا يفعل إلا ما قاله سابقاً : 70% من الشعب السعودي أقل من 30 سنة ، وأقولها بكل صراحة ، لن نضيع بقية حياتنا في التعامل مع أي أفكار متطرفة ، سوف ندمرهم اليوم وفوراً . #لا_ولايه_علي_سفر_المراه	POS
12186	سيكون للأنثى والذكر نفس الحقوق في بلادي ، #شكرا_محمد_بن_سلمان على الدعم التاريخي للمرأة #السعودية #لا_ولايه_علي_سفر_المراه	POS
12187	"تشهد المرأة السعودية في سنوات الأخيرة إنصافاً وحقوق طبيعية ""مُستحقه"" منذ زمن. مُبارك لكم نساء الوطن بحجم ثقتنا وإعتزازنا بكم. #لا_ولاية_على_سفر_المرأة #جواز_المراه_دون_موافقه_وليها"	POS
12188	يوم عظيم في حياة #المرأة_السعودية #لا_ولاية_على_سفر_المرأة	POS
12189	﻿ بل فترة اسولف مع درة تقولي مادري ليش تبون اسقاط الولاية انا اشوف زوجي حلو معاي انه يناديني بدال اسماء ، اسوم الله يخلي لك زوجك يااسوم يالدرة المصونة #سعوديات_نطلب_إسقاط_الولايه1052pic.twitter.com/4PtRausBl7	POS
12190	ذولي اشبهم مع اسقاط الولاية قولهم انا رجال البيت عشان كذا بهج تسمعه و تنفذه بدون صوت	NEG
12191	وليش بعد عشرين سنه شدعوه كل التغيرات الحاليه تبشر بالخير اتوقع سنتين والبنت السعوديه بتكون عايشه حياتها مثل الاجنبيه بس نحتاج شغلتين الاولى هيئة خاصه لمشاكل النساء مع ذويهم الثانيه اسقاط الولايه الي راح ضحيتها الاف البنات بسبب بعض الاسر	POS
12192	كلامك كويس بس فيه ناس تحاول تستر نفسها بس في الأخير تصير ماساة يا وفاة او قتل او هروب انا مع إسقاط الولايه اذا ثبت ان ولي الامر معنف او متعاطي ومنع من الدراسة	POS
12193	العالم مع اسقاط الولاية لكن الي مخليهم يعاندون ويرفضون التصرفات الصبيانية من بعض الفتيات و الحملات ضد الوطن و العقيدة و ضد الرجال للاسف لو الموضوع كان بين اطراف عاقلة وناضجة كان انحل لكن بين اطفال ومراهقين و كذابيين ومحرضين واعداء	POS
12194	المشكلة أختلط الحابل بالنابل. وبلا شك به زمرة من محسوبات على الجنس الناعم(النساء) هن يطالبن بأمر غير مقبول ألا وهي #اسقاط_الولاية وهذا أمر لن يكون..ومن عندها اسبابها لأسقاط ولاية اخوها فهنالك محاكم تبت بالأمر وبكل سرعة. الله يظهر ويكن مع الحق اذا هاشتاق صحيح. #انقذوا_هند_العتيبي	NEG
12195	#نقذوا_هند_العتيبي هشتاق حثالة إسقاط الولاية جعل تسقط اعمالهم بهالعشر الأواخر اتمنى من النيابة العامة اي تاق لهسرابيت تسحب من تشارك فيه من المحسوبات علينا غلط واغلبها من برا السعودية مع شوية شرذمه متجنسه	NEG
12197	ابي اعرف وش مشكلتكم مع اسقاط الولاية؟ مع انها شرعاً مافيه ولاية الا عالزواج	NEG
12198	شوفي الدوله حقتنا تنصر الكل محد يقف مع الرجل غير ناقص العقل وعلى سقاط فالدين لازم والي امر فالدين ي اختي اسقاط الولايه خطاء والدوله بتاخذ حق كل وحده مظلومه اتوقع والله اعلم مافيه وحده تبحث عن سقاط الولايه وهي مومنه بحكم ربي	NEG
12199	اخرج احسن قبل اجرح صيامي مع حقون اسقاط الولاية	NEG
12200	#انقذوا_هند_العتيبي إن كيدهن عظيم شلة دشير نسويات مع كم واحد من أشباه رجال نقول عنهم ذكور بمعنى أصح كل فتره يطلعون لنا بسالفه عشان اسقاط الولاية ومواضيعم اللتي لايتبناها الا كل ساقط وساقطه #طنش	NEG
12201	بدينا موال جديد مع اللي يبون اسقاط الولايه والله ماراح يصير اللي تبون لو تحبون السماء #انقذوا_هند_العتيبي	NEG
12202	أحبك برغم انك ضد اسقاط الولاية — من قال ضد ؟ انا مع قلبًا و قالبًا https://curiouscat.me/i_bastii/post/890106734?t=1559280332 …	POS
12203	#انقذوا_هند_العتيبي اي مشكله تحصل مع فتاة ما ويتدخل بموضوعها النسويات وشلة اسقاط الولايه الا ويفسدون قضيتها للاسف وموضوعها يأخذ منحنى اخر ،، لذلك اتمنى من الجهات ذات العلاقه ايجاد حل لبعض اولياء الامور قساة القلوب واللي مافيهم رحمه وانتشال بعض المسكينات من وحل الهموم والعذاب .	NEG
12204	بغض النظر عن كل شي الوقوف مع المظلومين وأجب واذا هي مظلومة حرام ماتنصروها بسبب غبيات اسقاط الولاية البنت تشبه صورة البنت اللي كان يبحث عنها ابو حمن.ي ويقول هربت من الرعاية ووجها تعبان وذبلان ومرهق والموضوع احتمال فيه اتجار بالبشر ببنات الرعاية الله لايبلانا	NEG
12205	كل ما أريد ان أكون كما انا محترمة ،عفيفة ، أعيش بكل كرامة وفخر بلا ذكر يمارس ابشع المنكرات ويعود للمنزل ليصرخ في امه على شحم! انا مع اسقاط الولاية عن هذا الذكر وأمثاله من الذكور ..فقط #سعوديات_نطلب_إسقاط_الولايه1052	POS
12206	انا مع اسقاط الولايه من اليوم ورايح	POS
12207	يابنات ضروري نطالب بشكل يومي مع هاشتاق اسقاط الولاية قانون يحمي المرأه من العنف ، العنف تتعرض له كل مرأه في هذي البقعه وموجود في كل بيت سواء كان لفظي او جسدي والسبب غياب قانون يحمي النساء	POS
12208	ابي اجربها كلههههها قبل ماموت ،مع اني مره خوافه و عارفه اني ببكي بس عاااااادي ، بسرررررعه اسقطوا الولاية عشان اسافر عجلوووووووووووا علي قبل مايروح عمر الزهور و الله عمر البصل و النكد #سعوديات_نطلب_اسقاط_الولايه1053https://twitter.com/1Chaheen/status/1133895644479938560 …	POS
12209	كنت شايفتك انسان كويس لحد ماعارضتنا بقرار اسقاط الولاية والله ماش ماتوقعتها منك — والله مدري مدري متى عارضتها او كتبت اني عارضتها انا مع الحرية بكافة اشكالها وانواعها حتى السيء منها https://curiouscat.me/man194/post/889709761?t=1559253860 …	POS
12210	نقول يااارب #اسقاط_الولايه قريب شكرا لجهودك المبذوله أنتِ مثال للمرأة الحقّانيه المثابرة اللتي وقفت مع بنات جنسها وسعت في سبيل نيلهم ابسط حقوقهم المشروعه	POS
12211	ياماما اللحين في ذا الزمن انا في كل بث يقولون لي علمانية عشاني مع اسقاط الولاية	POS
12212	مع اسقاط الولاية و انا كنت مدري وش يعني ولاية اصلاً	POS
12213	كنت مع اسقاط الولايه بعدين انقلبت	NEG
12214	انا كنت مع اسقاط الولايه بس ماكنت اشارك بالتاق مصدقه انه من ايران مدري اسرائيل pic.twitter.com/oMssi4TG9E	POS
12215	ما كنت اعرف ايش يعني اسقاط الولاية بس من يوم ما فهمته صرت مع	POS
12216	يا دكتور لماذا تنشر اسماء اللواتي يردن السفور و الانحلال و خلع الحجاب و إسقاط الولاية و التبرج. مع من يصدع بالحق من العلماء الأمة https://twitter.com/DrHAKEM/status/1133773660748226566 …	NEG
12217	مايمديني اعمل رتويت وانا مع إسقاط الولاية https://twitter.com/voiuw/status/1133584020393086976 …	POS
12218	انا مع اسقاط الولايه اختي ولكن انا فقط اناقش تبعات ذلك واعلم ان هناك حالات الاناث فيه ارجل من الذكور	POS
12219	انا : انا مع اسقاط الولاية لكن .. ذولاك : pic.twitter.com/uIToBxKD2K	POS
12220	كنت مندمجه مع اسلوبك وشخصيتك وحابتك مرا ، بس لما اكتشفت انك مع فكره اسقاط الولايه زعلني شوي لان عندنا فاهمي… — شكرا على اسلوبك اللطيف بالاختلاف معاي #curiouscat https://curiouscat.me/PurpleMurple_/post/888280701?t=1559154111 …	NEG
12221	مين جاب موضوع الولاية وللمعلومية انا مع اسقاط الولاية لامثالك اللي اهلهم معنفينهم ولا يحترمونهم مع اسقاط الولاية للمضطهدات من ابائهم واخوانهم امثالك . الله يسامح المتخلفين المعنِّفين بناتهم لانهم يخلفوا لنا عاهات امثالك.	POS
12222	انا حطيت لا بس مع اسقاط الولايه لان في بنات اعرفهم محتاجينها	POS
12223	عني انا واعوذ من كلمه انا لا نريد اسقاط الولايه في دول الخليج رغم اختلافاتنا مع قطر واحتمال كبير يسويها الذنب ذميم يعني معاد بصبر حيله تشوفون كانو رصاصاتهم بتجاهنا والله نصرنا على من عادانا ياجعلكم بندق ام خمس ينفض زغدكك ☻ #قطريات_نطلب_اسقاط_الولايه1051	NEG
12224	اعتراضي على #اسقاط_الولاية لايعني ابدا إنكاري ل #حقوق_المراة فأنا امرأة و سعودية واعيش مع المجتمع، وأميز بين المطالب المنطقية والمطالب التي فقط لتثير مشاكل وتستخدم حقوق المرأة #السعودية كقميص عثمان لتحقيق مآرب أخرى، وتضر المرأة وتعطل حصولها على حقوقها. ولايهمني مجاملة أحد	NEG
12225	لمشكله في الوالي مش الولايه والمشكله الثانيه ان الولايه حاطينها في كل شي مع ان الاسلام ماحطها الا في الزواج وفي السفر من وين جابو الباقي #قطريات_نطلب_اسقاط_الولايه1051	POS
12226	#قطريات_نطلب_اسقاط_الولايه1051 مسكينات صدق كان الله في عونكم اسقطو طميم مع الولايه بعد اطرحوه ارضاً	POS
12227	اللي يطالبون باسقاط الولايه بغض النظر عن ابوك مقصراواخوك مافيه احلا من انك تلقين ظهر يدافع عنك حتى لوغلطتي بتلقينه ؟ مين اللي يخاف عليك غير اهلك مين اللي يتضارب مع اللي يتحرش فيك غير ابوك اواخوك مين اللي اذاانخطبتي سال عن الخاطب؟لاتعليق.. ا#قطريات_نطلب_اسقاط_الولايه1051	NEG
12228	#سعوديات_نطلب_اسقاط_الولايه1051 بسبب الولاية =صار هروب الفتيات = قلتوا مؤامرة بسبب الولاية =صار تعنيف+ بلاغات التغّيب= قلتوا كذّابات بسبب الولاية= توترت العلاقة مع كندا = قلتوا بسبب قطر ! بسبب الولاية = زادت التاقات المطالبة بإسقاطها= قلتوا مجنّسات صكّ الولاية جرّ وراه المشاكل pic.twitter.com/HoCqdbqYdQ	POS
12229	لا تتعبوا نفسكم وتحطوا رافض نفس الحركة صارت مع قيادة المراءة الأغلب كان مصوت بالرفض ومع ذلك سمحوا لهم ، والحين حطوا فكرة في المجتمع عن سفر المرأة و اسقاط الولاية وراح تطبق بس بعد فترة للأسف	POS
12230	ارجع واقول الولايه ماتظلم المراه ولا تسلب اي حق من حقوقها والدليل انها شرع الله، فيه جهات رسميه معينه لمثل هالحالات الدوله ماقصرت ! لكن انك مع اسقاط شرع الله ؟ اتقي الله في نفسك	NEG
12231	#قطريات_نطلب_اسقاط_الولايه1051 وبكره الكويت وبعده البحرين وبعده دول الخليج والعرب مطالبات إسقاط الولايه جت من تسلط ومنهجيه متخلفه يعلمون فيها ان الرجال اذا ما كان متسلط انت مو رجال واذا هربوا البنات للخارج هاجموها على العموم انا مع إسقاط الولايه لكل بيت فيه عنف	POS
12232	باختصار وجود الرجل بحياة المرأة شي ضروري جدا عندك مشكلة اسريه مع أبوك في الدوله قانون راح يأخذ لك حقك بس تعممون مطالبكم ع الكل لا مو كل سعوديه تعيش نفس ظروفكم إسقاط الولايه راح يكون له سلبيات كثيره ع المجتمع كاكل وراح يكون هناك انفلات أسري للعدد من البنات وتمرد	NEG
12233	#قطريات_نطلب_اسقاط_الولايه1051 مهما اختلفنا مع قطر الاشقاء لكن يبقى اتفاقنا السلمي لا لا لـ اسقاط الولاية ,	NEG
12234	انا اللي اعرفه ان السعودي الذكر مع حق الولاية يخلي الزوجه تبل شروطها بمويه وتشربها ولا اعرف حقك ولا نيلة #سعوديات_نطلب_اسقاط_الولايه1051	POS
12235	عشان كذا انا أقول مع إسقاط الولاية بشروط. https://twitter.com/A_Q_89/status/1133415948625567744 …	POS
